genre,rating,episodes,members
comedy,7.29,9,6616
sci-fi,7.29,9,6616
action,7.29,13,87240
drama,7.29,13,87240
horror,7.29,13,87240
psychological,7.29,13,87240
sci-fi,7.29,13,87240
supernatural,7.29,13,87240
action,7.29,26,5947
adventure,7.29,26,5947
drama,7.29,26,5947
sci-fi,7.29,26,5947
space,7.29,26,5947
drama,7.29,1,1201
school,7.29,1,1201
slice of life,7.29,1,1201
adventure,7.29,26,26176
fantasy,7.29,26,26176
adventure,7.29,13,4247
drama,7.29,13,4247
historical,7.29,13,4247
sci-fi,7.29,13,4247
supernatural,7.29,13,4247
drama,7.29,1,2858
slice of life,7.29,1,2858
comedy,7.29,12,75460
fantasy,7.29,12,75460
historical,7.29,12,75460
magic,7.29,12,75460
seinen,7.29,12,75460
mystery,7.29,1,45718
action,7.29,1,786
comedy,7.29,1,786
mystery,7.29,1,786
police,7.29,1,786
action,7.29,23,72750
martial arts,7.29,23,72750
super power,7.29,23,72750
action,7.29,13,90977
fantasy,7.29,13,90977
action,7.29,1,3242
adventure,7.29,1,3242
comedy,7.29,1,3242
shounen,7.29,1,3242
comedy,7.29,50,8760
fantasy,7.29,50,8760
magic,7.29,50,8760
shoujo,7.29,50,8760
kids,7.29,1,2037
magic,7.29,1,2037
shoujo,7.29,1,2037
action,7.29,51,9025
adventure,7.29,51,9025
comedy,7.29,51,9025
game,7.29,51,9025
mecha,7.29,51,9025
sci-fi,7.29,51,9025
shounen,7.29,51,9025
action,7.29,1,15421
martial arts,7.29,1,15421
shounen,7.29,1,15421
action,7.29,4,35730
adventure,7.29,4,35730
fantasy,7.29,4,35730
magic,7.29,4,35730
martial arts,7.29,4,35730
shounen,7.29,4,35730
action,7.29,3,13738
comedy,7.29,3,13738
fantasy,7.29,3,13738
comedy,7.29,12,257925
school,7.29,12,257925
shounen,7.29,12,257925
slice of life,7.29,12,257925
action,7.29,48,3619
fantasy,7.29,48,3619
magic,7.29,48,3619
school,7.29,48,3619
shoujo,7.29,48,3619
action,7.29,27,89243
comedy,7.29,27,89243
fantasy,7.29,27,89243
game,7.29,27,89243
shounen,7.29,27,89243
kids,7.29,1,5984
school,7.29,1,5984
shoujo,7.29,1,5984
action,7.28,1,35230
comedy,7.28,1,35230
shounen,7.28,1,35230
action,7.28,12,68626
comedy,7.28,12,68626
fantasy,7.28,12,68626
shounen,7.28,12,68626
supernatural,7.28,12,68626
vampire,7.28,12,68626
action,7.28,1,23592
mecha,7.28,1,23592
military,7.28,1,23592
adventure,7.28,1,40717
comedy,7.28,1,40717
psychological,7.28,1,40717
sci-fi,7.28,1,40717
comedy,7.28,12,61228
seinen,7.28,12,61228
slice of life,7.28,12,61228
comedy,7.28,243,5330
sci-fi,7.28,243,5330
shounen,7.28,243,5330
slice of life,7.28,243,5330
action,7.28,10,100392
comedy,7.28,10,100392
fantasy,7.28,10,100392
magic,7.28,10,100392
comedy,7.28,1,8892
parody,7.28,1,8892
slice of life,7.28,1,8892
adventure,7.28,1,45084
drama,7.28,1,45084
fantasy,7.28,1,45084
romance,7.28,1,45084
sci-fi,7.28,1,45084
kids,7.28,1,2814
sci-fi,7.28,1,2814
comedy,7.28,10,65402
romance,7.28,10,65402
school,7.28,10,65402
seinen,7.28,10,65402
supernatural,7.28,10,65402
sports,7.28,Unknown,1072
drama,7.28,45,4157
historical,7.28,45,4157
romance,7.28,45,4157
shoujo,7.28,45,4157
action,7.28,1,3183
adventure,7.28,1,3183
comedy,7.28,1,3183
shounen,7.28,1,3183
drama,7.28,51,2033
magic,7.28,51,2033
shoujo,7.28,51,2033
comedy,7.28,1,34056
drama,7.28,1,1843
seinen,7.28,1,1843
sports,7.28,1,1843
romance,7.28,1,44787
school,7.28,1,44787
sci-fi,7.28,1,44787
adventure,7.28,52,3945
fantasy,7.28,52,3945
shounen,7.28,52,3945
supernatural,7.28,52,3945
comedy,7.28,1,22414
romance,7.28,1,22414
slice of life,7.28,1,22414
action,7.28,1,3046
fantasy,7.28,1,3046
magic,7.28,1,3046
shoujo,7.28,1,3046
action,7.28,13,11992
adventure,7.28,13,11992
fantasy,7.28,13,11992
sci-fi,7.28,13,11992
shounen,7.28,13,11992
drama,7.28,1,7034
historical,7.28,1,7034
supernatural,7.28,1,7034
adventure,7.28,26,10449
fantasy,7.28,26,10449
historical,7.28,26,10449
magic,7.28,26,10449
shounen,7.28,26,10449
supernatural,7.28,26,10449
action,7.28,5,9957
drama,7.28,5,9957
military,7.28,5,9957
psychological,7.28,5,9957
sci-fi,7.28,5,9957
space,7.28,5,9957
comedy,7.28,14,243448
mystery,7.28,14,243448
parody,7.28,14,243448
romance,7.28,14,243448
school,7.28,14,243448
sci-fi,7.28,14,243448
slice of life,7.28,14,243448
action,7.28,193,5332
adventure,7.28,193,5332
drama,7.28,193,5332
mecha,7.28,193,5332
sci-fi,7.28,193,5332
shounen,7.28,193,5332
romance,7.28,2,18866
shounen ai,7.28,2,18866
comedy,7.28,13,3038
adventure,7.28,1,18651
game,7.28,1,18651
shounen,7.28,1,18651
fantasy,7.27,7,7014
sci-fi,7.27,7,7014
shounen,7.27,7,7014
slice of life,7.27,7,7014
dementia,7.27,12,47280
drama,7.27,12,47280
horror,7.27,12,47280
mystery,7.27,12,47280
psychological,7.27,12,47280
supernatural,7.27,12,47280
adventure,7.27,43,1763
comedy,7.27,43,1763
drama,7.27,43,1763
magic,7.27,43,1763
sci-fi,7.27,43,1763
action,7.27,3,8970
adventure,7.27,3,8970
police,7.27,3,8970
sci-fi,7.27,3,8970
comedy,7.25,2,1885
school,7.25,2,1885
shounen,7.25,2,1885
sports,7.25,2,1885
adventure,7.27,1,1342
comedy,7.27,1,1342
fantasy,7.27,1,1342
kids,7.27,1,1342
shounen,7.27,1,1342
adventure,7.27,1,408
comedy,7.27,1,408
fantasy,7.27,1,408
kids,7.27,1,408
shounen,7.27,1,408
comedy,7.27,4,11981
fantasy,7.27,4,11981
magic,7.27,4,11981
action,7.27,39,2640
mecha,7.27,39,2640
sci-fi,7.27,39,2640
action,7.27,13,165335
drama,7.27,13,165335
horror,7.27,13,165335
psychological,7.27,13,165335
sci-fi,7.27,13,165335
supernatural,7.27,13,165335
comedy,7.27,45,5118
supernatural,7.27,45,5118
adventure,7.27,39,987
sports,7.27,39,987
action,7.27,3,15176
comedy,7.27,3,15176
police,7.27,3,15176
seinen,7.27,3,15176
comedy,7.27,1,14622
parody,7.27,1,14622
sci-fi,7.27,1,14622
comedy,7.27,13,32828
drama,7.27,13,32828
fantasy,7.27,13,32828
romance,7.27,13,32828
drama,7.27,13,41960
romance,7.27,13,41960
slice of life,7.27,13,41960
supernatural,7.27,13,41960
action,7.27,25,5646
drama,7.27,25,5646
mystery,7.27,25,5646
shounen,7.27,25,5646
adventure,7.27,26,13265
comedy,7.27,26,13265
mecha,7.27,26,13265
military,7.27,26,13265
romance,7.27,26,13265
sci-fi,7.27,26,13265
shounen,7.27,26,13265
action,7.27,25,4420
mecha,7.27,25,4420
military,7.27,25,4420
romance,7.27,1,35243
shoujo,7.27,1,35243
action,7.27,46,1093
demons,7.27,46,1093
mecha,7.27,46,1093
sci-fi,7.27,46,1093
shounen,7.27,46,1093
sports,7.27,1,8347
fantasy,7.27,13,20859
historical,7.27,13,20859
horror,7.27,13,20859
mystery,7.27,13,20859
psychological,7.27,13,20859
supernatural,7.27,13,20859
adventure,7.27,1,2338
comedy,7.27,1,2338
shounen,7.27,1,2338
drama,7.27,1,5772
mecha,7.27,1,5772
military,7.27,1,5772
romance,7.27,1,5772
sci-fi,7.27,1,5772
space,7.27,1,5772
adventure,7.27,12,6037
drama,7.27,12,6037
sci-fi,7.27,12,6037
space,7.27,12,6037
action,7.27,1,30378
adventure,7.27,1,30378
martial arts,7.27,1,30378
shounen,7.27,1,30378
super power,7.27,1,30378
action,7.27,1,12779
fantasy,7.27,1,12779
seinen,7.27,1,12779
supernatural,7.27,1,12779
fantasy,7.27,3,406
kids,7.27,3,406
action,7.27,49,1188
mecha,7.27,49,1188
sci-fi,7.27,49,1188
shounen,7.27,49,1188
adventure,7.27,73,1199
mecha,7.27,73,1199
sci-fi,7.27,73,1199
shounen,7.27,73,1199
space,7.27,73,1199
action,7.27,9,24799
fantasy,7.27,9,24799
magic,7.27,9,24799
romance,7.27,9,24799
super power,7.27,9,24799
action,7.27,1,2444
comedy,7.27,1,2444
police,7.27,1,2444
seinen,7.27,1,2444
drama,7.27,1,10233
romance,7.27,1,10233
sci-fi,7.27,1,10233
shounen,7.27,1,10233
music,7.27,8,22213
action,7.27,2,21616
horror,7.27,2,21616
sci-fi,7.27,2,21616
space,7.27,2,21616
comedy,7.27,1,46837
historical,7.27,1,46837
romance,7.27,1,46837
shoujo,7.27,1,46837
action,7.27,1,3077
adventure,7.27,1,3077
fantasy,7.27,1,3077
shounen,7.27,1,3077
action,7.27,1,1848
comedy,7.27,1,1848
romance,7.27,1,1848
school,7.27,1,1848
sci-fi,7.27,1,1848
adventure,7.27,13,3382
comedy,7.27,13,3382
music,7.26,1,1028
shoujo,7.26,1,1028
drama,7.26,52,12014
historical,7.26,52,12014
slice of life,7.26,52,12014
action,7.26,10,43615
fantasy,7.26,10,43615
shounen,7.26,10,43615
supernatural,7.26,10,43615
adventure,7.26,52,2631
fantasy,7.26,52,2631
magic,7.26,52,2631
romance,7.26,52,2631
comedy,7.27,6,3817
school,7.27,6,3817
comedy,7.26,7,1180
school,7.26,7,1180
seinen,7.26,7,1180
comedy,7.26,12,13346
magic,7.26,12,13346
school,7.26,12,13346
slice of life,7.26,12,13346
kids,7.26,26,800
fantasy,7.26,1,1181
adventure,7.26,1,10516
fantasy,7.26,1,10516
drama,7.26,1,21002
music,7.26,1,21002
action,7.26,2,10824
fantasy,7.26,2,10824
supernatural,7.26,2,10824
adventure,7.26,3,14863
comedy,7.26,3,14863
fantasy,7.26,3,14863
historical,7.26,3,14863
romance,7.26,3,14863
shoujo,7.26,3,14863
comedy,7.25,2,943
comedy,7.26,13,67916
music,7.26,13,67916
romance,7.26,13,67916
shoujo,7.26,13,67916
shounen ai,7.26,13,67916
drama,7.26,2,22648
mecha,7.26,2,22648
sci-fi,7.26,2,22648
shounen,7.26,2,22648
harem,7.26,12,64975
romance,7.26,12,64975
school,7.26,12,64975
comedy,7.26,1,22973
harem,7.26,1,22973
parody,7.26,1,22973
comedy,7.26,3,6001
harem,7.26,3,6001
parody,7.26,3,6001
romance,7.26,3,6001
shounen,7.26,3,6001
comedy,7.26,1,1406
drama,7.26,1,1406
slice of life,7.26,1,1406
harem,7.26,2,24379
music,7.26,2,24379
school,7.26,2,24379
shoujo,7.26,2,24379
comedy,7.26,25,15519
romance,7.26,25,15519
school,7.26,25,15519
shounen,7.26,25,15519
supernatural,7.26,25,15519
comedy,7.26,6,4460
fantasy,7.26,6,4460
magic,7.26,6,4460
romance,7.26,6,4460
sci-fi,7.26,6,4460
sci-fi,7.26,1,7787
space,7.26,1,7787
action,7.26,51,29989
comedy,7.26,51,29989
parody,7.26,51,29989
action,7.26,1,13014
comedy,7.26,1,13014
martial arts,7.26,1,13014
shounen,7.26,1,13014
super power,7.26,1,13014
adventure,7.26,25,1260
fantasy,7.26,25,1260
comedy,7.26,64,9208
slice of life,7.26,64,9208
action,7.26,25,4006
adventure,7.26,25,4006
game,7.26,25,4006
mecha,7.26,25,4006
sci-fi,7.26,25,4006
shounen,7.26,25,4006
adventure,7.26,26,801
comedy,7.26,1,13238
comedy,7.26,35,10434
school,7.26,35,10434
action,7.26,52,5743
adventure,7.26,52,5743
mecha,7.26,52,5743
sci-fi,7.26,52,5743
shounen,7.26,52,5743
adventure,7.26,44,3100
drama,7.26,44,3100
mecha,7.26,44,3100
romance,7.26,44,3100
sci-fi,7.26,44,3100
shounen,7.26,44,3100
action,7.26,1,42377
horror,7.26,1,42377
sci-fi,7.26,1,42377
supernatural,7.26,1,42377
vampire,7.26,1,42377
comedy,7.25,12,37944
drama,7.25,12,37944
harem,7.25,12,37944
romance,7.25,12,37944
slice of life,7.25,12,37944
comedy,7.25,1,59965
romance,7.25,1,59965
school,7.25,1,59965
seinen,7.25,1,59965
action,7.25,65,24821
adventure,7.25,65,24821
demons,7.25,65,24821
game,7.25,65,24821
shounen,7.25,65,24821
action,7.25,50,74929
adventure,7.25,50,74929
comedy,7.25,50,74929
drama,7.25,50,74929
fantasy,7.25,50,74929
shounen,7.25,50,74929
adventure,7.25,1,1075
comedy,7.25,1,1075
fantasy,7.25,1,1075
kids,7.25,1,1075
shounen,7.25,1,1075
adventure,7.25,1,1327
comedy,7.25,1,1327
fantasy,7.25,1,1327
kids,7.25,1,1327
sci-fi,7.25,1,1327
shounen,7.25,1,1327
action,7.25,26,1238
adventure,7.25,26,1238
supernatural,7.25,26,1238
adventure,7.25,1,32514
mecha,7.25,1,32514
romance,7.25,1,32514
sci-fi,7.25,1,32514
action,7.25,49,5384
comedy,7.25,49,5384
fantasy,7.25,49,5384
magic,7.25,49,5384
shoujo,7.25,49,5384
action,7.25,1,21388
sci-fi,7.25,1,21388
super power,7.25,1,21388
comedy,7.25,12,154595
parody,7.25,12,154595
sci-fi,7.25,12,154595
adventure,7.25,1,1771
fantasy,7.25,1,1771
adventure,7.25,13,2655
comedy,7.25,13,2655
mystery,7.25,13,2655
shounen,7.25,13,2655
fantasy,7.25,1,11320
sci-fi,7.25,1,11320
shoujo,7.25,1,11320
action,7.25,12,3303
mecha,7.25,12,3303
military,7.25,12,3303
sci-fi,7.25,12,3303
action,7.25,5,17584
fantasy,7.25,5,17584
supernatural,7.25,5,17584
action,7.25,27,16288
adventure,7.25,27,16288
drama,7.25,27,16288
fantasy,7.25,27,16288
magic,7.25,27,16288
romance,7.25,27,16288
action,7.25,1,3456
adventure,7.25,1,3456
comedy,7.25,1,3456
shounen,7.25,1,3456
comedy,7.25,26,26147
romance,7.25,26,26147
slice of life,7.25,26,26147
comedy,7.25,11,16251
school,7.25,11,16251
supernatural,7.25,11,16251
mecha,7.25,40,1270
sci-fi,7.25,40,1270
action,7.25,1,46455
adventure,7.25,1,46455
comedy,7.25,1,46455
fantasy,7.25,1,46455
shounen,7.25,1,46455
super power,7.25,1,46455
action,7.25,48,910
adventure,7.25,48,910
fantasy,7.25,48,910
mecha,7.25,48,910
sci-fi,7.25,48,910
shounen,7.25,48,910
action,7.25,26,3368
fantasy,7.25,26,3368
martial arts,7.25,26,3368
school,7.25,26,3368
super power,7.25,26,3368
action,7.25,24,23931
comedy,7.25,24,23931
drama,7.25,24,23931
military,7.25,24,23931
drama,7.25,1,1544
music,7.25,1,1544
school,7.25,1,1544
slice of life,7.25,1,1544
adventure,7.25,52,3921
historical,7.25,52,3921
romance,7.25,52,3921
action,7.25,51,4161
adventure,7.25,51,4161
game,7.25,51,4161
mecha,7.25,51,4161
school,7.25,51,4161
sci-fi,7.25,51,4161
shounen,7.25,51,4161
drama,7.25,1,1824
historical,7.25,1,1824
romance,7.25,1,1824
shoujo,7.25,1,1824
adventure,7.25,26,15236
comedy,7.25,2,13494
parody,7.25,2,13494
adventure,7.25,1,19488
comedy,7.25,1,19488
fantasy,7.25,1,19488
parody,7.25,1,19488
action,7.25,26,2692
adventure,7.25,26,2692
martial arts,7.25,26,2692
sci-fi,7.25,26,2692
action,7.24,2,25383
mecha,7.24,2,25383
sci-fi,7.24,2,25383
comedy,7.25,4,5067
action,7.25,26,17943
comedy,7.25,26,17943
harem,7.25,26,17943
mecha,7.25,26,17943
police,7.25,26,17943
sci-fi,7.25,26,17943
shounen,7.25,26,17943
space,7.25,26,17943
comedy,7.24,24,66597
drama,7.24,24,66597
harem,7.24,24,66597
romance,7.24,24,66597
slice of life,7.24,24,66597
action,7.24,1,130665
drama,7.24,1,130665
school,7.24,1,130665
slice of life,7.24,1,130665
adventure,7.24,26,699
fantasy,7.24,26,699
kids,7.24,26,699
comedy,7.24,1,3310
military,7.24,1,3310
adventure,7.24,26,1315
comedy,7.24,26,1315
historical,7.24,26,1315
action,7.24,1,14079
historical,7.24,1,14079
mystery,7.24,1,14079
adventure,7.24,1,59207
comedy,7.24,1,59207
fantasy,7.24,1,59207
sci-fi,7.24,1,59207
shounen,7.24,1,59207
action,7.24,1,18795
fantasy,7.24,1,18795
super power,7.24,1,18795
adventure,7.24,26,3108
mecha,7.24,26,3108
sci-fi,7.24,26,3108
shounen,7.24,26,3108
space,7.24,26,3108
supernatural,7.24,26,3108
comedy,7.24,1,4800
school,7.24,1,4800
sci-fi,7.24,1,4800
slice of life,7.24,1,4800
action,7.24,1,38670
mystery,7.24,1,38670
sci-fi,7.24,1,38670
thriller,7.24,1,38670
drama,7.24,13,11386
mecha,7.24,13,11386
sci-fi,7.24,13,11386
shounen,7.24,13,11386
sports,7.24,13,11386
comedy,7.24,1,3118
drama,7.24,1,3118
school,7.24,1,3118
shoujo,7.24,1,3118
adventure,7.24,1,3630
shounen,7.24,1,3630
supernatural,7.24,1,3630
drama,7.24,1,8873
school,7.24,1,8873
shounen ai,7.24,1,8873
action,7.24,26,21550
demons,7.24,26,21550
drama,7.24,26,21550
horror,7.24,26,21550
vampire,7.24,26,21550
adventure,7.24,24,12687
comedy,7.24,24,12687
fantasy,7.24,24,12687
magic,7.24,24,12687
shounen,7.24,24,12687
adventure,7.24,40,16571
comedy,7.24,40,16571
fantasy,7.24,40,16571
magic,7.24,40,16571
action,7.24,1,3547
mecha,7.24,1,3547
military,7.24,1,3547
sci-fi,7.24,26,48245
space,7.24,26,48245
drama,7.24,1,1242
music,7.24,1,1242
romance,7.24,1,1242
slice of life,7.24,1,1242
action,7.23,Unknown,11030
game,7.23,Unknown,11030
kids,7.23,Unknown,11030
school,7.23,Unknown,11030
action,7.24,18,366
fantasy,7.24,18,366
historical,7.24,18,366
martial arts,7.24,18,366
action,7.24,26,16331
sci-fi,7.24,26,16331
adventure,7.24,26,7977
drama,7.24,26,7977
fantasy,7.24,26,7977
magic,7.24,26,7977
martial arts,7.24,26,7977
shounen,7.24,26,7977
super power,7.24,26,7977
adventure,7.24,13,53375
drama,7.24,13,53375
romance,7.24,13,53375
adventure,7.24,1,1200
fantasy,7.24,1,1200
kids,7.24,1,1200
comedy,7.24,33,923
shounen,7.24,33,923
comedy,7.24,1,18000
supernatural,7.24,1,18000
adventure,7.24,50,887
comedy,7.24,50,887
sci-fi,7.24,50,887
shounen,7.24,50,887
action,7.24,13,6108
drama,7.24,13,6108
military,7.24,13,6108
mystery,7.24,13,6108
psychological,7.24,13,6108
seinen,7.24,13,6108
drama,7.23,1,16702
historical,7.23,1,16702
comedy,7.23,14,7292
action,7.23,11,16116
demons,7.23,11,16116
drama,7.23,11,16116
fantasy,7.23,11,16116
mystery,7.23,11,16116
sci-fi,7.23,11,16116
super power,7.23,11,16116
supernatural,7.23,11,16116
action,7.23,50,3625
adventure,7.23,50,3625
mecha,7.23,50,3625
sci-fi,7.23,50,3625
shounen,7.23,50,3625
adventure,7.23,2,26543
fantasy,7.23,2,26543
kids,7.23,2,26543
sci-fi,7.23,2,26543
adventure,7.23,10,2783
comedy,7.23,10,2783
police,7.23,10,2783
sci-fi,7.23,10,2783
adventure,7.23,1,864
comedy,7.23,1,864
fantasy,7.23,1,864
kids,7.23,1,864
sci-fi,7.23,1,864
shounen,7.23,1,864
comedy,7.23,12,12825
school,7.23,12,12825
seinen,7.23,12,12825
slice of life,7.23,12,12825
seinen,7.23,12,33429
slice of life,7.23,12,33429
supernatural,7.23,12,33429
adventure,7.23,1,405
fantasy,7.23,1,405
comedy,7.23,11,13053
action,7.23,49,15420
adventure,7.23,49,15420
comedy,7.23,49,15420
drama,7.23,49,15420
mecha,7.23,49,15420
military,7.23,49,15420
music,7.23,49,15420
romance,7.23,49,15420
sci-fi,7.23,49,15420
shounen,7.23,49,15420
comedy,7.23,1,2341
drama,7.23,1,2341
romance,7.23,1,2341
mecha,7.23,3,15203
military,7.23,3,15203
sci-fi,7.23,3,15203
space,7.23,3,15203
comedy,7.23,1,5965
historical,7.23,1,5965
romance,7.23,1,5965
action,7.23,191,48203
adventure,7.23,191,48203
comedy,7.23,191,48203
fantasy,7.23,191,48203
kids,7.23,191,48203
comedy,7.23,12,28423
school,7.23,12,28423
slice of life,7.23,12,28423
comedy,7.23,4,23883
drama,7.23,4,23883
slice of life,7.23,4,23883
comedy,7.22,1,2657
sci-fi,7.22,1,2657
seinen,7.22,1,2657
slice of life,7.22,1,2657
space,7.22,1,2657
action,7.23,10,6086
comedy,7.23,10,6086
horror,7.23,10,6086
drama,7.23,1,14420
music,7.23,1,14420
comedy,7.23,13,34177
drama,7.23,13,34177
fantasy,7.23,13,34177
horror,7.23,13,34177
magic,7.23,13,34177
shoujo,7.23,13,34177
shounen ai,7.23,13,34177
vampire,7.23,13,34177
action,7.23,180,74331
comedy,7.23,180,74331
fantasy,7.23,180,74331
game,7.23,180,74331
shounen,7.23,180,74331
comedy,7.22,2,13671
school,7.22,2,13671
seinen,7.22,2,13671
slice of life,7.22,2,13671
drama,7.22,13,86669
psychological,7.22,13,86669
romance,7.22,13,86669
school,7.22,13,86669
mecha,7.22,38,2378
military,7.22,38,2378
sci-fi,7.22,38,2378
shounen,7.22,38,2378
space,7.22,38,2378
action,7.22,1,8048
adventure,7.22,1,8048
mecha,7.22,1,8048
military,7.22,1,8048
police,7.22,1,8048
sci-fi,7.22,1,8048
comedy,7.22,2,6765
action,7.22,26,28097
drama,7.22,26,28097
historical,7.22,26,28097
samurai,7.22,26,28097
shoujo,7.22,1,10441
comedy,7.22,48,418
action,7.22,1,19762
fantasy,7.22,1,19762
military,7.22,1,19762
adventure,7.22,1,3344
drama,7.22,1,3344
fantasy,7.22,1,3344
comedy,7.22,6,31544
school,7.22,6,31544
adventure,7.22,24,9131
comedy,7.22,24,9131
police,7.22,24,9131
sci-fi,7.22,24,9131
comedy,7.22,1,3518
mecha,7.22,1,3518
sci-fi,7.22,1,3518
comedy,7.22,39,4427
adventure,7.22,7,20337
drama,7.22,7,20337
fantasy,7.22,7,20337
horror,7.22,7,20337
shounen,7.22,7,20337
supernatural,7.22,7,20337
vampire,7.22,7,20337
historical,7.22,1,470
kids,7.22,1,470
adventure,7.22,91,1124
comedy,7.22,91,1124
fantasy,7.22,91,1124
action,7.22,12,12409
comedy,7.22,12,12409
martial arts,7.22,12,12409
parody,7.22,12,12409
shounen,7.22,12,12409
action,7.22,39,1232
drama,7.22,39,1232
sports,7.22,39,1232
comedy,7.22,2,13885
drama,7.22,2,13885
historical,7.22,2,13885
magic,7.22,2,13885
mecha,7.22,2,13885
sci-fi,7.22,2,13885
comedy,7.22,1,1996
martial arts,7.22,1,1996
slice of life,7.22,1,1996
drama,7.22,22,27169
mystery,7.22,22,27169
action,7.22,1,4083
adventure,7.22,1,4083
magic,7.22,1,4083
martial arts,7.22,1,4083
school,7.22,1,4083
sci-fi,7.22,1,4083
super power,7.22,1,4083
comedy,7.22,2,4855
parody,7.22,2,4855
school,7.22,2,4855
comedy,7.22,4,27261
parody,7.22,4,27261
action,7.22,4,13855
comedy,7.22,4,13855
sci-fi,7.22,4,13855
shounen,7.22,4,13855
action,7.22,12,106381
fantasy,7.22,12,106381
magic,7.22,12,106381
seinen,7.22,12,106381
supernatural,7.22,12,106381
comedy,7.22,12,22770
romance,7.22,12,22770
school,7.22,12,22770
sci-fi,7.22,12,22770
music,7.21,1,9611
school,7.21,1,9611
slice of life,7.21,1,9611
action,7.21,1,49553
drama,7.21,1,49553
mecha,7.21,1,49553
military,7.21,1,49553
police,7.21,1,49553
sci-fi,7.21,1,49553
shounen,7.21,1,49553
action,7.21,1,78111
adventure,7.21,1,78111
drama,7.21,1,78111
shounen,7.21,1,78111
supernatural,7.21,1,78111
action,7.21,73,7608
adventure,7.21,73,7608
comedy,7.21,73,7608
mystery,7.21,73,7608
romance,7.21,73,7608
adventure,7.21,26,4838
comedy,7.21,26,4838
mecha,7.21,26,4838
military,7.21,26,4838
sci-fi,7.21,26,4838
action,7.21,13,97809
adventure,7.21,13,97809
fantasy,7.21,13,97809
magic,7.21,13,97809
drama,7.21,1,3261
historical,7.21,1,3261
romance,7.21,1,3261
seinen,7.21,1,3261
slice of life,7.21,1,3261
psychological,7.21,1,25245
sci-fi,7.21,1,25245
comedy,7.21,1,9610
action,7.21,6,10208
adventure,7.21,6,10208
sci-fi,7.21,6,10208
space,7.21,6,10208
drama,7.21,12,102560
historical,7.21,12,102560
military,7.21,12,102560
action,7.21,3,8690
comedy,7.21,3,8690
horror,7.21,3,8690
shounen,7.21,3,8690
supernatural,7.21,3,8690
action,7.21,1,3466
mecha,7.21,1,3466
sci-fi,7.21,1,3466
super power,7.21,1,3466
drama,7.21,2,9866
romance,7.21,2,9866
slice of life,7.21,2,9866
music,7.21,1,4249
school,7.21,1,4249
slice of life,7.21,1,4249
comedy,7.21,24,16922
romance,7.21,24,16922
school,7.21,24,16922
adventure,7.21,1,1060
drama,7.21,1,1060
comedy,7.21,12,198876
romance,7.21,12,198876
sci-fi,7.21,12,198876
super power,7.21,12,198876
supernatural,7.21,12,198876
action,7.21,1,7843
fantasy,7.21,1,7843
magic,7.21,1,7843
super power,7.21,1,7843
action,7.21,23,1570
drama,7.21,23,1570
mecha,7.21,23,1570
sci-fi,7.21,23,1570
shounen,7.21,23,1570
action,7.21,24,55531
mecha,7.21,24,55531
military,7.21,24,55531
sci-fi,7.21,24,55531
fantasy,7.21,1,2530
magic,7.21,1,2530
shoujo,7.21,1,2530
drama,7.21,2,12239
romance,7.21,2,12239
sci-fi,7.21,2,12239
comedy,7.21,13,34297
romance,7.21,13,34297
school,7.21,13,34297
shoujo ai,7.21,13,34297
action,7.21,13,4630
shounen,7.21,13,4630
sports,7.21,13,4630
action,7.21,1,10523
comedy,7.21,1,10523
sci-fi,7.21,1,10523
shounen,7.21,1,10523
space,7.21,1,10523
music,7.21,1,2066
romance,7.21,1,1513
shounen,7.21,1,1513
sports,7.21,1,1513
dementia,7.21,13,33275
horror,7.21,13,33275
supernatural,7.21,13,33275
adventure,7.21,39,11015
samurai,7.21,39,11015
sci-fi,7.21,39,11015
shounen,7.21,39,11015
adventure,7.21,1,9429
fantasy,7.21,1,9429
game,7.21,1,9429
shounen,7.21,1,9429
action,7.21,48,689
adventure,7.21,48,689
martial arts,7.21,48,689
